question,ground_truth,answer,template,condition,faithfulness_score,is_hallucination,mean_retrieval_similarity,refined,ccs,latency_s,dataset,model
Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace,"The context provided does not contain information about an actor from Tommy's Honour finding success in a specific 2016 BBC miniseries. Therefore, it is impossible to give a precise and technically-worded answer to the question.",expert,hcpc_v1,0.7915,False,0.656,False,-1.0,3.43,hotpotqa,mistral
Tommy's Honour was a drama film that included the actor who found success with what 2016 BBC miniseries?,War & Peace,The context does not provide information about an actor from Tommy's Honour finding success in a specific 2016 BBC miniseries.,expert,hcpc_v2,0.3656,True,0.7017,False,1.0,3.51,hotpotqa,mistral
"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil,"The context provided does not offer information about the naming process of either Switchfoot or Midnight Oil. Therefore, I cannot definitively say which of these bands chose its name by drawing it out of a hat.",expert,baseline,0.5976,False,0.5738,False,-1.0,3.88,hotpotqa,mistral
"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil,"Based on the provided context, there is no information about which rock band drew its name out of a hat. Both Switchfoot and Midnight Oil are American-origin bands, but the text does not provide any evidence to determine which one chose its name by drawing it from a hat.",expert,hcpc_v1,0.498,True,0.5891,False,-1.0,3.33,hotpotqa,mistral
"Which rock band chose its name by drawing it out of a hat, Switchfoot or Midnight Oil?",Midnight Oil,"The context provided does not offer information about the naming process of either Switchfoot or Midnight Oil. Therefore, I cannot definitively say which of these bands chose its name by drawing it out of a hat.",expert,hcpc_v2,0.5976,False,0.5738,False,1.0,3.99,hotpotqa,mistral
"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967,"Daler Mehndi, the artist who created the song ""Tunak Tunak Tun,"" was born in 1967. Therefore, the song ""Tunak"" was released in 1998, which is 31 years after his birth year (1967 + 31 = 1998).",expert,baseline,0.5121,False,0.7232,False,-1.0,7.58,hotpotqa,mistral
"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967,"The context provided does not contain information about the birth year of the artist, Daler Mehndi.",expert,hcpc_v1,0.9071,False,0.7629,False,-1.0,2.7,hotpotqa,mistral
"""Tunak"", is a bhangra/pop love song by an artist born in which year ?",1967,"Daler Mehndi, the artist who created the song ""Tunak Tunak Tun,"" was born in 1967. Therefore, the song ""Tunak"" was released in 1998, which is 31 years after his birth year (1967 + 31 = 1998).",expert,hcpc_v2,0.5121,False,0.7232,False,1.0,6.83,hotpotqa,mistral
Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill,"The context does not provide specific information about the captain who launched the attack that resulted in the most casualties during Kieft's War. However, it is mentioned that Dutch soldiers were responsible for the massacre of Lenape inhabitants, which was ordered by Director-General Willem Kieft.",expert,baseline,0.6472,False,0.606,False,-1.0,8.03,hotpotqa,mistral
Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill,"The context does not provide specific information about the identity of the captain who led the attack that resulted in the most casualties during the conflict between the Dutch settlers of New Netherland and the Lenape population. Therefore, it is impossible to definitively identify which captain launched this particular attack.",expert,hcpc_v1,0.5926,False,0.6298,False,-1.0,4.11,hotpotqa,mistral
Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,Captain John Underhill,"The context does not provide specific information about the captain who launched the attack that resulted in the most casualties during Kieft's War. However, it is mentioned that Dutch soldiers were responsible for attacking Lenape camps and massacring the native inhabitants, so it can be inferred that the attack was carried out by Dutch military personnel under the command of Willem Kieft, as he was the Director-General of New Netherland at the time.",expert,hcpc_v2,0.6108,False,0.606,False,1.0,9.68,hotpotqa,mistral
In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders,"Based on the provided context, it is not explicitly stated that Emilio Estevez starred in any other film released in the same year as ""Nightmares."" However, according to IMDb, Emilio Estevez did indeed star in another film in 1983, titled ""The Outsiders,"" which was also a horror-drama. Therefore, while not explicitly stated in the provided context, it is possible that Emilio Estevez starred in ""The Outsiders"" in the same year as ""Nightmares.""",expert,baseline,0.4164,True,0.6197,False,-1.0,8.76,hotpotqa,mistral
In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders,"The provided context does not contain information about any other films released in 1983 that Emilio Estevez starred in. Therefore, it is not possible to definitively determine another film from 1983 in which he starred.",expert,hcpc_v1,0.5398,False,0.7029,False,-1.0,3.53,hotpotqa,mistral
In which film did Emilio Estevez star in in the same year as Nightmares,The Outsiders,"Based on the provided context, it is not explicitly stated that Emilio Estevez starred in any other film released in the same year as ""Nightmares."" Therefore, I cannot definitively answer your question with the evidence given. However, further research might reveal additional information about Emilio Estevez's filmography from 1983.",expert,hcpc_v2,0.5337,False,0.6197,False,1.0,6.28,hotpotqa,mistral
What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region,"The business that Eric S. Pistorius worked for after being an attorney specialized in various legal areas including personal injury, litigation, criminal defense, and collections. However, the specific nature or name of the business is not explicitly stated in the provided context.",expert,baseline,0.6026,False,0.6448,False,-1.0,4.52,hotpotqa,mistral
What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region,The provided context does not contain information about any business Eric S. Pistorius worked for after being an attorney.,expert,hcpc_v1,0.4419,True,0.5614,False,-1.0,2.07,hotpotqa,mistral
What was the concept of the business Eric S .Pistorius worked for after being an attorney?,to ensure wide visibility and understanding of cases in a region,"The business that Eric S. Pistorius worked for after being an attorney specialized in the areas of personal injury, litigation, criminal defense, and collections. However, the specific nature or name of the business is not explicitly stated in the provided context.",expert,hcpc_v2,0.582,False,0.6448,False,1.0,3.94,hotpotqa,mistral
Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung,"The provided context does not contain information about the location of the Lingnan Fine Arts Museum relative to any port city. Therefore, I cannot provide an exact answer based on the given evidence.",expert,baseline,0.738,False,0.6565,False,-1.0,2.72,hotpotqa,mistral
Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung,"The provided context does not contain information about the location's proximity to any specific port city. Therefore, I cannot provide an exact answer based on the given evidence.",expert,hcpc_v1,0.7256,False,0.6565,False,-1.0,1.66,hotpotqa,mistral
Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung,"The provided context does not provide information about the location of the Lingnan Fine Arts Museum in relation to any specific port city. Therefore, I cannot definitively answer this question based on the given context.",expert,hcpc_v2,0.6269,False,0.6565,False,1.0,2.05,hotpotqa,mistral
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes,"Yes, based on the provided context, Stefan Edberg has won more events than Édouard Roger-Vasselin, as the text mentions that Edberg won six Grand Slam singles titles, three Grand Slam men's doubles titles, four Masters Series titles, four Championship Series titles, and an unofficial Olympic tournament, while there is no mention of such achievements for Édouard Roger-Vasselin in the given context.",expert,baseline,0.4425,True,0.5082,False,-1.0,8.99,hotpotqa,mistral
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes,"Based on the provided context, there is no information available to compare the number of events won by Stefan Edberg and Édouard Roger-Vasselin. Therefore, it cannot be determined whether Stefan Edberg has won more events than Édouard Roger-Vasselin.",expert,hcpc_v1,0.6019,False,0.5385,False,-1.0,3.58,hotpotqa,mistral
Has Stefan Edberg won more events than  Édouard Roger-Vasselin?,yes,"Yes, based on the provided context, Stefan Edberg has won more events than Édouard Roger-Vasselin, as the text mentions several tennis titles that Stefan Edberg has won, but does not mention any titles won by Édouard Roger-Vasselin.",expert,hcpc_v2,0.7709,False,0.5082,False,1.0,6.9,hotpotqa,mistral
" Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ,The context does not provide information about the specific instrument built around which Jason Regler had the idea for the flashing wristbands.,expert,baseline,0.7406,False,0.3714,False,-1.0,5.56,hotpotqa,mistral
" Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ,"The context does not provide information about the specific type of instrument featured in the song ""Fix You"" by Coldplay. Therefore, it is impossible to determine the instrument built around which Jason Regler had his idea for the flashing wristbands.",expert,hcpc_v1,0.7372,False,0.8258,False,-1.0,3.51,hotpotqa,mistral
" Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ,The context does not provide information about the specific instrument built around which Jason Regler had the idea for the flashing wristbands.,expert,hcpc_v2,0.7406,False,0.3696,True,1.0,5.52,hotpotqa,mistral
 The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge,"The Soul of Buddha was shot in Fort Lee, New Jersey, which is the western terminus of the George Washington Bridge. However, it's important to note that the question asks for the western terminus of a specific geographical feature, and while the George Washington Bridge is a significant landmark connecting New York City and New Jersey, it was not built until 1931, several years after The Soul of Buddha was filmed. Therefore, at the time of filming in 1918, the western terminus of Fort Lee could not have been the George Washington Bridge.",expert,baseline,0.4145,True,0.7852,False,-1.0,7.65,hotpotqa,mistral
 The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,the George Washington Bridge,"The Soul of Buddha was shot in Fort Lee, New Jersey, which is the western terminus of the George Washington Bridge. However, it's important to note that the question asks for the western terminus of a river or geographical feature, and the George Washington Bridge connects New Jersey to Manhattan, not a specific river. Therefore, the exact answer to your question would be that Fort Lee is the western terminus of the approach to the George Washington Bridge.",expert,hcpc_v1,0.4392,True,0.7852,False,-1.0,4.64,hotpotqa,mistral
