condition,question,ground_truth,answer,faithfulness_score,is_hallucination,retrieval_latency_ms,generation_latency_ms,total_latency_ms,indexing_cost_note,dataset,model,base_index_s,raptor_index_s
raptor_2l,"Works by Hanna Leena Kristiina Varis are part of a collection in a museum that houses approximately 65,000 what?",drawings," Drawings and approximately 1 million old master prints, as well as more modern graphic works.",0.864,False,10.984,1655.508,1666.492,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"Jennifer Gordon received a bachelor of arts degree from which women's liberal arts college in Cambridge, Massachusetts, and functioned as a female coordinate institution for the all-male Harvard College?",Radcliffe College, Radcliffe College,0.7146,False,37.251,845.211,882.462,,hotpotqa,mistral,7.967,134.013
crag,"Jennifer Gordon received a bachelor of arts degree from which women's liberal arts college in Cambridge, Massachusetts, and functioned as a female coordinate institution for the all-male Harvard College?",Radcliffe College, Radcliffe College,0.7146,False,48.736,551.077,599.813,,hotpotqa,mistral,7.967,134.013
raptor_2l,"Jennifer Gordon received a bachelor of arts degree from which women's liberal arts college in Cambridge, Massachusetts, and functioned as a female coordinate institution for the all-male Harvard College?",Radcliffe College," Barnard College, according to the provided context, is the women's liberal arts undergraduate college affiliated with Columbia University, which functions as a female coordinate institution for the all-male Columbia College. However, the context does not specify that Jennifer Gordon received her degree from Barnard College. Therefore, I cannot confirm if Barnard College is the correct answer without additional information.",0.7099,False,11.299,4111.061,4122.36,,hotpotqa,mistral,7.967,134.013
hcpc_v2,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,District of Columbia," The provided context does not specify the U.S. state where both MedStar Georgetown University Hospital and Providence Hospital are located. However, since both hospitals are in Washington, D.C., it can be inferred that they are in the District of Columbia.",0.6848,False,33.191,2838.701,2871.892,,hotpotqa,mistral,7.967,134.013
crag,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,District of Columbia," The provided context does not specify the U.S. state where both MedStar Georgetown University Hospital and Providence Hospital are located. However, since both hospitals are in Washington, D.C., it can be inferred that they are in the District of Columbia.",0.6848,False,46.535,2591.223,2637.758,,hotpotqa,mistral,7.967,134.013
raptor_2l,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,District of Columbia," I cannot find information in the provided context about the location of Providence Hospital. The context only mentions the location of MedStar Georgetown University Hospital, which is in Washington, D.C.",0.8127,False,10.346,2617.641,2627.987,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979," I cannot find this information in the provided context. The context does not mention any conviction or trial related to Jeffrey R. MacDonald, the subject of McGinniss' 1983 book ""Fatal Vision.""",0.6807,False,30.437,2107.81,2138.247,,hotpotqa,mistral,7.967,134.013
crag,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979," I cannot find this information in the provided context. The context only mentions that the murders occurred in 1970, but it does not specify when the subject of the book was convicted of murder.",0.5764,False,39.737,1845.056,1884.794,,hotpotqa,mistral,7.967,134.013
raptor_2l,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979," I cannot find this information in the provided context. The context does not mention any specific year related to the conviction of the subject of Joe McGinniss' 1983 book ""Fatal Vision"".",0.6599,False,10.51,2260.542,2271.053,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.", I cannot find this information in the provided context. The context does not mention either Stanley Kubrick or Kenny Ortega as choreographers.,0.6896,False,65.506,1898.748,1964.254,,hotpotqa,mistral,7.967,134.013
crag,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.", I cannot find this information in the provided context about either Stanley Kubrick or Kenny Ortega being a choreographer.,0.7412,False,41.872,1363.597,1405.47,,hotpotqa,mistral,7.967,134.013
raptor_2l,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.", I cannot find this information in the provided context about either Stanley Kubrick or Kenny Ortega being a choreographer.,0.7412,False,17.093,1976.811,1993.904,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Lou Pai is a former executive of an energy company that went bankrupt in what year?,2001," The energy company that Lou Pai was a former executive of, Enron Corporation, went bankrupt in 2001.",0.7026,False,60.346,1605.569,1665.915,,hotpotqa,mistral,7.967,134.013
crag,Lou Pai is a former executive of an energy company that went bankrupt in what year?,2001," I cannot find the exact year Enron went bankrupt in the provided context. However, it's known that Enron filed for bankruptcy on December 2, 2001.",0.6924,False,33.197,1800.966,1834.163,,hotpotqa,mistral,7.967,134.013
raptor_2l,Lou Pai is a former executive of an energy company that went bankrupt in what year?,2001, I cannot find this information in the provided context. The context does not mention when Enron went bankrupt.,0.584,False,11.111,1701.041,1712.152,,hotpotqa,mistral,7.967,134.013
hcpc_v2,What religion is the composer for India's first science fiction film series?,Hindi, I cannot find this information in the provided context as it does not pertain to the composition of music for any science fiction films in India.,0.5596,False,57.984,1699.78,1757.764,,hotpotqa,mistral,7.967,134.013
crag,What religion is the composer for India's first science fiction film series?,Hindi, I cannot find this information in the provided context. The context does not mention any composer for the science fiction films discussed.,0.7492,False,43.6,1243.143,1286.742,,hotpotqa,mistral,7.967,134.013
raptor_2l,What religion is the composer for India's first science fiction film series?,Hindi, I cannot find this information in the provided context as it does not mention any composer for India's first science fiction film series.,0.6024,False,10.931,1962.937,1973.867,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,The Battle of Tarawa," The Battle of Tarawa took place first, as it occurred from November 20–23, 1943, while the Battle of the Ch'ongch'on River took place from November 25 to December 2, 1950.",0.5839,False,39.101,2990.424,3029.525,,hotpotqa,mistral,7.967,134.013
crag,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,The Battle of Tarawa," The Battle of Tarawa took place first, as it occurred from November 20–23, 1943, while the Battle of the Ch'ongch'on River took place from November 25 to December 2, 1950.",0.5839,False,52.546,2907.709,2960.255,,hotpotqa,mistral,7.967,134.013
raptor_2l,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,The Battle of Tarawa," The Battle of Tarawa took place first out of the two battles mentioned, as it occurred in November 1943, while the Battle of the Ch'ongch'on River took place from November 25 to December 2, 1950.",0.4829,True,11.111,3336.975,3348.087,,hotpotqa,mistral,7.967,134.013
hcpc_v2,What year was the brother of this first round draft pick by the Washington Redskins drafted?,2003," I cannot find this information in the provided context. The context only discusses the career of Fred Hageman, a former American football player, and does not mention any connection to basketball or a brother being drafted.",0.461,True,62.074,2736.854,2798.928,,hotpotqa,mistral,7.967,134.013
crag,What year was the brother of this first round draft pick by the Washington Redskins drafted?,2003, I cannot find this information in the provided context as there is no mention of any first-round draft pick's brother being drafted.,0.5701,False,34.179,1373.375,1407.555,,hotpotqa,mistral,7.967,134.013
raptor_2l,What year was the brother of this first round draft pick by the Washington Redskins drafted?,2003, I cannot find information about the brother of Fred Hageman being drafted in the provided context.,0.639,False,11.547,1955.263,1966.81,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Which them park is host to both the Back to the Future Rid and The Simpsons Ride?,Universal Studios Florida," I cannot find this information in the provided context as it does not mention which theme park hosts both ""The Simpsons Ride"" and ""Back to the Future: The Ride"". However, we know that ""Back to the Future: The Ride"" has been replaced by ""The Simpsons Ride"" at Universal Studios Florida and Universal Studios Hollywood.",0.6244,False,68.078,3816.185,3884.263,,hotpotqa,mistral,7.967,134.013
crag,Which them park is host to both the Back to the Future Rid and The Simpsons Ride?,Universal Studios Florida," I cannot find this information in the provided context as it does not mention which theme park hosts ""The Simpsons Ride"". However, we know that ""Back to the Future: The Ride"" was previously at Universal Studios Florida and Universal Studios Hollywood.",0.6597,False,46.859,2440.08,2486.939,,hotpotqa,mistral,7.967,134.013
raptor_2l,Which them park is host to both the Back to the Future Rid and The Simpsons Ride?,Universal Studios Florida," I cannot find this information in the provided context as it does not mention any theme parks other than those that have previously hosted ""Back to the Future: The Ride"" and are now hosting ""The Simpsons Ride"".",0.636,False,11.497,2809.973,2821.469,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"When was the band who composited ""Discipline"" formed?",1968," I cannot find this information in the provided context regarding the band that composed ""Discipline."" The context only provides details about Discipline, a progressive rock band from Detroit, and Catholic Discipline, an American punk rock band from Los Angeles. No information is given about the band that composed ""Discipline,"" which is a piece by the progressive rock band King Crimson.",0.55,False,31.42,3615.331,3646.751,,hotpotqa,mistral,7.967,134.013
