question,ground_truth,answer,condition,faithfulness_score,is_hallucination,mean_retrieval_similarity,refined,ccs,dataset,model
In children's TV by what name is Sir Topham Hatt better known,The Fat Controller, I cannot find this information in the provided context. The context does not mention any association of Sir Topham Hatt with children's TV.,hcpc_v1,0.5107,False,0.6916,False,-1.0,triviaqa,mistral
In children's TV by what name is Sir Topham Hatt better known,The Fat Controller, The context does not provide information about what name Sir Topham Hatt is better known by in children's TV.,hcpc_v2,0.5395,False,0.612,False,0.4634,triviaqa,mistral
What was the previous name of the city of Maputo?,LOURENCO MARQUES, Lourenço Marques,baseline,0.4051,True,0.6449,False,-1.0,triviaqa,mistral
What was the previous name of the city of Maputo?,LOURENCO MARQUES, Lourenço Marques,hcpc_v1,0.4051,True,0.7199,False,-1.0,triviaqa,mistral
What was the previous name of the city of Maputo?,LOURENCO MARQUES, Lourenço Marques,hcpc_v2,0.4051,True,0.6449,False,0.6706,triviaqa,mistral
In which English city will you find the Ashmolean museum?,OXFORD, Oxford,baseline,1.0,False,0.6838,False,-1.0,triviaqa,mistral
In which English city will you find the Ashmolean museum?,OXFORD, Oxford,hcpc_v1,1.0,False,0.6768,False,-1.0,triviaqa,mistral
In which English city will you find the Ashmolean museum?,OXFORD, Oxford,hcpc_v2,1.0,False,0.6838,True,0.5834,triviaqa,mistral
Which English town is home to the Stephen Joseph Theatre?,SCARBOROUGH, Scarborough,baseline,0.501,False,0.4417,False,-1.0,triviaqa,mistral
Which English town is home to the Stephen Joseph Theatre?,SCARBOROUGH," I cannot find this information in the provided context. The context only mentions that the Stephen Joseph Theatre is located in Scarborough, North Yorkshire, England, but it does not specify the town.",hcpc_v1,0.6744,False,0.5291,False,-1.0,triviaqa,mistral
Which English town is home to the Stephen Joseph Theatre?,SCARBOROUGH," Scarborough, North Yorkshire, England",hcpc_v2,0.6626,False,0.4442,True,0.4569,triviaqa,mistral
Author J.R.R. Tolkien was born in which country?,South Africa, South Africa,baseline,0.5632,False,0.5891,False,-1.0,triviaqa,mistral
Author J.R.R. Tolkien was born in which country?,South Africa, South Africa,hcpc_v1,0.5632,False,0.6736,False,-1.0,triviaqa,mistral
Author J.R.R. Tolkien was born in which country?,South Africa," John R.R. Tolkien was born in Bloemfontein, which is in the Orange Free State (now Free State Province) of South Africa.",hcpc_v2,0.7137,False,0.5891,False,0.503,triviaqa,mistral
Who is the only dwarf in the Disney tale of Snow White who wears spectacles?,DOC," I cannot find this information in the provided context as it does not pertain to the Disney tale of Snow White. The context only discusses the production and release of the film, but not the individual characters within it.",baseline,0.4997,True,0.3932,False,-1.0,triviaqa,mistral
Who is the only dwarf in the Disney tale of Snow White who wears spectacles?,DOC," I cannot find this information in the provided context. The context does not mention any specific dwarfs from the tale of Snow White, their appearances, or their attributes like wearing spectacles.",hcpc_v1,0.6039,False,0.5254,False,-1.0,triviaqa,mistral
Who is the only dwarf in the Disney tale of Snow White who wears spectacles?,DOC," I cannot find this information in the provided context as it does not pertain to the Disney tale of Snow White. The context only discusses the production and release of the film, but not the characters within it.",hcpc_v2,0.4724,True,0.3932,True,-0.0391,triviaqa,mistral
What play was President Lincoln watching the night he was assassinated in 1865?,Our American Cousin," The play that President Lincoln was watching the night he was assassinated in 1865, according to the provided context, is not explicitly stated. However, it is known that Lincoln attended the play Our American Cousin at Ford's Theatre on that fateful night. But the context does mention an earlier encounter between Lincoln and Booth in a play called The Marble Heart at Ford's Theatre on November 9, 1863.",baseline,0.6373,False,0.6004,False,-1.0,triviaqa,mistral
What play was President Lincoln watching the night he was assassinated in 1865?,Our American Cousin," I cannot find this information in the provided context. The context only mentions that Lincoln was attending the play Our American Cousin at Ford's Theatre, not the specific play he was watching the night he was assassinated.",hcpc_v1,0.4799,True,0.6127,False,-1.0,triviaqa,mistral
What play was President Lincoln watching the night he was assassinated in 1865?,Our American Cousin," The play that President Lincoln was watching the night he was assassinated in 1865, according to the provided context, is not explicitly stated. However, it is known that Lincoln attended the play Our American Cousin at Ford's Theatre on that fateful night. But the context does mention an earlier encounter between Lincoln and Booth in a play called The Marble Heart at Ford's Theatre on November 9, 1863, but this was before the assassination.",hcpc_v2,0.4924,True,0.6004,False,0.5461,triviaqa,mistral
Which musical instrument was patented in Berlin by Freidrich Buschmann in 1822,Accordion, I cannot find this information in the provided context. The context does not mention any specific musical instrument being patented in Berlin by Friedrich Buschmann in 1822.,baseline,0.6877,False,0.3993,False,-1.0,triviaqa,mistral
Which musical instrument was patented in Berlin by Freidrich Buschmann in 1822,Accordion, I cannot find this information in the provided context. The context does not mention any specific musical instrument that was patented in Berlin by Freidrich Buschmann in 1822.,hcpc_v1,0.6608,False,0.4342,False,-1.0,triviaqa,mistral
Which musical instrument was patented in Berlin by Freidrich Buschmann in 1822,Accordion, I cannot find this information in the provided context. The context does not mention any specific musical instrument being patented in Berlin by Freidrich Buschmann in 1822.,hcpc_v2,0.6797,False,0.396,True,0.5737,triviaqa,mistral
In which form of pool (pocket billiards) are the balls formed into a diamond pattern?,Nine-ball, The context does not provide information about any specific form of pool where the balls are formed into a diamond pattern.,baseline,0.8753,False,0.5839,False,-1.0,triviaqa,mistral
In which form of pool (pocket billiards) are the balls formed into a diamond pattern?,Nine-ball," I cannot find this specific information about the formation of balls into a diamond pattern in the provided context. The context only mentions that pool is generally any type of billiards for two or more players, and it's noted that the term ""pool"" later stuck to all new games of pocket billiards as the sport gained popularity. However, it does not specify the particular game where the balls are formed into a diamond pattern.",hcpc_v1,0.6416,False,0.6407,False,-1.0,triviaqa,mistral
