embedder,pair_id,set_type,question,ground_truth,faithfulness_score,is_hallucination,answer_span_present,reencoded_mean_query_sim,reencoded_ccs,n_passages
bge-large,fix01_5d6c1e6a36eb,high_ccs,What famous writer was Tesla's good friend?,Mark Twain,0.6146,False,False,0.5473565041380547,0.6848905090209414,3
bge-large,fix01_5d6c1e6a36eb,low_ccs,What famous writer was Tesla's good friend?,Mark Twain,0.8141,False,False,0.5868634643810409,0.5479163809072369,3
bge-large,fix01_b09d84893f25,high_ccs,What Carolina player was injured in the NFC Championship Game?,Thomas Davis,0.6391,False,False,0.5972099704774587,0.8352314189624265,3
bge-large,fix01_b09d84893f25,low_ccs,What Carolina player was injured in the NFC Championship Game?,Thomas Davis,0.6383,False,False,0.5814624188001293,0.4600896613968072,3
bge-large,fix01_869146d71c43,high_ccs,Which fullback fumbled the ball after a Darian Stewart tackle?,Mike Tolbert,0.4824,True,False,0.5520433266920066,0.8352314189624265,3
bge-large,fix01_869146d71c43,low_ccs,Which fullback fumbled the ball after a Darian Stewart tackle?,Mike Tolbert,0.4032,True,True,0.5833663778764114,0.5546277829407181,3
bge-large,fix01_d9b85075e735,high_ccs,What was Warsaw's Old Town listed as in 1980?,a UNESCO World Heritage Site,0.6049,False,False,0.6473769190819603,0.7692788634408417,3
bge-large,fix01_d9b85075e735,low_ccs,What was Warsaw's Old Town listed as in 1980?,a UNESCO World Heritage Site,0.699,False,True,0.6168525261381097,0.585007967203954,3
bge-large,fix01_12aab0896339,high_ccs,What was Luther's marriage seen as by others?,seal of approval,0.5635,False,False,0.6354420437416817,0.6957801916707435,3
bge-large,fix01_12aab0896339,low_ccs,What was Luther's marriage seen as by others?,seal of approval,0.6434,False,False,0.6508540608229353,0.5859558364445848,3
bge-large,fix01_e48a5c6b76ef,high_ccs,When was the most recent Super Bowl hosted in the South Florida/Miami area?,2010,0.626,False,False,0.5169621281893738,0.7740304610253249,3
bge-large,fix01_e48a5c6b76ef,low_ccs,When was the most recent Super Bowl hosted in the South Florida/Miami area?,2010,0.6886,False,False,0.5003240060813442,0.38853540829964084,3
bge-large,fix01_dcd54e006fd0,high_ccs,Who led the Broncos with 105 receptions?,Demaryius Thomas,0.7437,False,False,0.5711516248456894,0.8242752673950616,3
bge-large,fix01_dcd54e006fd0,low_ccs,Who led the Broncos with 105 receptions?,Demaryius Thomas,0.7673,False,True,0.5535791996462235,0.48294448355283287,3
bge-large,fix01_faaec5abb8c2,high_ccs,Who did Newton get a pass to in the Panther starting plays of Super Bowl 50?,Ted Ginn Jr.,0.6478,False,True,0.6213087872448086,0.8191925057049746,3
bge-large,fix01_faaec5abb8c2,low_ccs,Who did Newton get a pass to in the Panther starting plays of Super Bowl 50?,Ted Ginn Jr.,0.7236,False,True,0.6496828435249065,0.47519212832532487,3
bge-large,fix01_0beeb82f2af9,high_ccs,What are teachers considered to be in Germany?,civil servants,0.7161,False,False,0.5689042629312108,0.7458926991242057,3
bge-large,fix01_0beeb82f2af9,low_ccs,What are teachers considered to be in Germany?,civil servants,0.6685,False,False,0.5636252377693718,0.5311058061315851,3
bge-large,fix01_f185492ace6d,high_ccs,How many yards did Brad Nortman's punt travel?,28,0.6741,False,False,0.549188350032166,0.6478281710800347,3
bge-large,fix01_f185492ace6d,low_ccs,How many yards did Brad Nortman's punt travel?,28,0.6741,False,False,0.5346257684151571,0.5587442247238846,3
bge-large,fix01_566a65b70dd4,high_ccs,What happened to most of Tesla's work from this time?,lost in the 5th Avenue laboratory fire of March 1895,0.6415,False,False,0.6229324043522211,0.7619553663674907,3
bge-large,fix01_566a65b70dd4,low_ccs,What happened to most of Tesla's work from this time?,lost in the 5th Avenue laboratory fire of March 1895,0.6836,False,False,0.6185584194972497,0.6014738113327386,3
bge-large,fix01_03506a3d1e70,high_ccs,In which year did Benjamin Lamme achieve success making the motor more efficient?,1893,0.8753,False,True,0.6032870807527435,0.7431497326874936,3
bge-large,fix01_03506a3d1e70,low_ccs,In which year did Benjamin Lamme achieve success making the motor more efficient?,1893,0.5844,False,True,0.5629192267717341,0.5435625745965439,3
bge-large,fix01_d96492188b47,high_ccs,What is another type of accountant other than a CPA?,Chartered,0.7582,False,False,0.4217816574354072,0.70416453006746,3
bge-large,fix01_d96492188b47,low_ccs,What is another type of accountant other than a CPA?,Chartered,0.759,False,True,0.40289962879610863,0.3528217772651778,3
bge-large,fix01_2d8e393178e5,high_ccs,What was the name of the fund setup to help with investing in the community? ,50 fund,0.6681,False,False,0.46595888441146266,0.6794769148767549,3
bge-large,fix01_2d8e393178e5,low_ccs,What was the name of the fund setup to help with investing in the community? ,50 fund,0.8334,False,False,0.472088614111612,0.30687124768117957,3
bge-large,fix01_5974aba807f1,high_ccs,How common was the form of corporal punishment in the past?,one of the most common,0.5366,False,False,0.5257827484319133,0.7054565785184435,3
bge-large,fix01_5974aba807f1,low_ccs,How common was the form of corporal punishment in the past?,one of the most common,0.7083,False,False,0.5594628785098572,0.3866614105150532,3
bge-large,fix01_9113385099d5,high_ccs,How much time was left in the quarter when Stewart got the touchdown?,11:28,0.9765,False,False,0.5434474121237055,0.6722416995944184,3
bge-large,fix01_9113385099d5,low_ccs,How much time was left in the quarter when Stewart got the touchdown?,11:28,0.6377,False,False,0.552256214898103,0.5542683279813598,3
bge-large,fix01_acd530fc0157,high_ccs,What was the passer rating for Peyton Manning that he finished out with for the season? ,67.9,0.6899,False,False,0.5644693531604051,0.8280807248908706,3
bge-large,fix01_acd530fc0157,low_ccs,What was the passer rating for Peyton Manning that he finished out with for the season? ,67.9,0.7141,False,False,0.5588758058928841,0.47428931898771887,3
bge-large,fix01_ace5eb793f41,high_ccs,Who had the best record in the NFC?,Carolina Panthers,0.6656,False,False,0.5565122079609316,0.7620326320575571,3
bge-large,fix01_ace5eb793f41,low_ccs,Who had the best record in the NFC?,Carolina Panthers,0.611,False,True,0.5777499229798703,0.5708329479673219,3
bge-large,fix01_cf6c90d6c1ad,high_ccs,When did Tesla discover the possibility of wireless connectivity?,1893,0.6599,False,False,0.6733897457433575,0.6971898598624692,3
bge-large,fix01_cf6c90d6c1ad,low_ccs,When did Tesla discover the possibility of wireless connectivity?,1893,0.532,False,False,0.6349796337012222,0.45468512994064675,3
bge-large,fix01_df3657312a4a,high_ccs,What is the term for the highest living saint?,Qutb,0.392,True,False,0.47635078374272144,0.7153754140375868,3
bge-large,fix01_df3657312a4a,low_ccs,What is the term for the highest living saint?,Qutb,0.6481,False,False,0.4774403663150781,0.39414616636266736,3
bge-large,fix01_1e2349e4746e,high_ccs,What was the final score of the game between the Panthers and the Seahawks?,31–24,0.3461,True,False,0.6724756601230698,0.8195312295267996,3
bge-large,fix01_1e2349e4746e,low_ccs,What was the final score of the game between the Panthers and the Seahawks?,31–24,0.4884,True,True,0.6623630708013957,0.5313233607249801,3
bge-large,fix01_72925e9e3555,high_ccs,"What has the avoidance of men to become teachers caused, in some areas?",a shortage of male teachers,0.5585,False,False,0.534610391235906,0.7223526924191932,3
bge-large,fix01_72925e9e3555,low_ccs,"What has the avoidance of men to become teachers caused, in some areas?",a shortage of male teachers,0.5006,False,False,0.5644508976531468,0.582482523011076,3
bge-large,fix01_c8bf1482f934,high_ccs,On what day does the Super Bowl media day traditionally take place?,Tuesday,0.7394,False,False,0.4967501291724328,0.6430372692316526,3
bge-large,fix01_c8bf1482f934,low_ccs,On what day does the Super Bowl media day traditionally take place?,Tuesday,0.7269,False,False,0.561941639774977,0.49123730284464473,3
bge-large,fix01_69cf7cbcf7f2,high_ccs,"Who may teachers focus on, in order to prioritize attention?",motivated students,0.6081,False,False,0.5938297816797736,0.7729788361033689,3
bge-large,fix01_69cf7cbcf7f2,low_ccs,"Who may teachers focus on, in order to prioritize attention?",motivated students,0.6916,False,False,0.5569753188318735,0.4799222152153745,3
bge-large,fix01_80929709a946,high_ccs,What was th elast Super Bowl where the Broncos wore white uniforms?,Super Bowl XXXIII,0.681,False,False,0.6224038198782849,0.7193680291046746,3
bge-large,fix01_80929709a946,low_ccs,What was th elast Super Bowl where the Broncos wore white uniforms?,Super Bowl XXXIII,0.6719,False,False,0.5576127478734462,0.4338220550085086,3
bge-large,fix01_11141cfc0187,high_ccs,What garden was formally only for royalty?,The Saxon Garden,0.5927,False,False,0.4103745625057194,0.6424303001768922,3
bge-large,fix01_11141cfc0187,low_ccs,What garden was formally only for royalty?,The Saxon Garden,0.6146,False,False,0.4194356406352148,0.3270982308972774,3
bge-large,fix01_e99d9c4a997e,high_ccs,Who approved of this plan?,William H. Maxwell,0.478,True,False,0.46152855572593693,0.6673465699111951,3
bge-large,fix01_e99d9c4a997e,low_ccs,Who approved of this plan?,William H. Maxwell,0.6649,False,False,0.48697581447287747,0.32125189557176576,3
bge-large,fix01_21fa65cff0ca,high_ccs,What was the Norman religion?,Catholicism,0.6201,False,False,0.6228828198398343,0.7491806181962549,3
bge-large,fix01_21fa65cff0ca,low_ccs,What was the Norman religion?,Catholicism,0.6913,False,True,0.5660019435542423,0.40627304263468206,3
bge-large,fix01_d2684a0b07dc,high_ccs,On what yard line did Carolina begin with 4:51 left in the game?,24,0.4652,True,True,0.6713722958996308,0.8349267957641887,3
bge-large,fix01_d2684a0b07dc,low_ccs,On what yard line did Carolina begin with 4:51 left in the game?,24,0.7202,False,False,0.6207304197087493,0.45391988605487177,3
bge-large,fix01_222e3dd92f0e,high_ccs,Where was the 1893 World's Columbian Exposition held?,Chicago,0.785,False,False,0.45424651280446443,0.6403492944429906,3
bge-large,fix01_222e3dd92f0e,low_ccs,Where was the 1893 World's Columbian Exposition held?,Chicago,0.4269,True,False,0.40671658101429115,0.32206248276035726,3
bge-large,fix01_85546a9c0d25,high_ccs,What other two famous performers were part of the Super Bowl 50 halftime?,Beyoncé and Bruno Mars,0.5563,False,False,0.5053291923477586,0.7103362293054258,3
bge-large,fix01_85546a9c0d25,low_ccs,What other two famous performers were part of the Super Bowl 50 halftime?,Beyoncé and Bruno Mars,0.561,False,False,0.4099477851457209,0.3917615858825753,3
bge-large,fix01_aab32d16a29a,high_ccs,What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,0.7562,False,False,0.5306014130907863,0.6994473219802887,3
bge-large,fix01_aab32d16a29a,low_ccs,What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,0.7511,False,True,0.5925375337451778,0.5403018080983505,3
bge-large,fix01_23361fb095fb,high_ccs,How many teams up to Super Bowl 50 have been to the championship game eight times?,four,0.7402,False,True,0.640722033156759,0.7193680291046746,3
bge-large,fix01_23361fb095fb,low_ccs,How many teams up to Super Bowl 50 have been to the championship game eight times?,four,0.5751,False,False,0.5536305809441575,0.4209023823139735,3
bge-large,fix01_a011cca0893a,high_ccs,Where can you find more information on a country's practices?,see School corporal punishment.,0.7014,False,False,0.5345055972564413,0.7841421603749887,3
bge-large,fix01_a011cca0893a,low_ccs,Where can you find more information on a country's practices?,see School corporal punishment.,0.7284,False,False,0.4755477563556129,0.3432067958841992,3
bge-large,fix01_625fe9f4e975,high_ccs,What did his design avoid in not having a commutator?,sparking,0.6013,False,False,0.577121301188487,0.8181524427533182,3
bge-large,fix01_625fe9f4e975,low_ccs,What did his design avoid in not having a commutator?,sparking,0.554,False,True,0.5655582555703192,0.5482221374734786,3
bge-large,fix01_881739fc8698,high_ccs,Who received the ball that cam Newton lost during a tackle to make it a Denver touchdown?,Malik Jackson,0.563,False,True,0.5890369802261887,0.7070289455923962,3
bge-large,fix01_881739fc8698,low_ccs,Who received the ball that cam Newton lost during a tackle to make it a Denver touchdown?,Malik Jackson,0.7386,False,False,0.6423002038368225,0.5502565292751084,3
bge-large,fix01_30dd2770c34d,high_ccs,Who was given the esteemed status of MVP for Super Bowl 50?,Von Miller,0.7843,False,True,0.5724843340445969,0.7620326320575571,3
bge-large,fix01_30dd2770c34d,low_ccs,Who was given the esteemed status of MVP for Super Bowl 50?,Von Miller,0.7384,False,False,0.5551706554821466,0.41937326744753967,3
bge-large,fix01_f07f4cf7948c,high_ccs,On what did Tesla blame for the loss of the initial money?,Panic of 1901,0.4754,True,False,0.6393470826972819,0.7530903401346687,3
bge-large,fix01_f07f4cf7948c,low_ccs,On what did Tesla blame for the loss of the initial money?,Panic of 1901,0.4019,True,False,0.5919185957918796,0.5898450916720295,3
bge-large,fix01_c1115ea1a49c,high_ccs,How was the fate of Luther decided?,private conferences,0.491,True,False,0.6478583462126092,0.6967253079169388,3
bge-large,fix01_c1115ea1a49c,low_ccs,How was the fate of Luther decided?,private conferences,0.4215,True,False,0.6636177543920928,0.5837287120273296,3
bge-large,fix01_a37cbec16316,high_ccs,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?,$5 million,0.6577,False,False,0.5435699248001523,0.7110265463812774,3
bge-large,fix01_a37cbec16316,low_ccs,What was the average cost for a TV ad lasting 30 seconds during Super Bowl 50?,$5 million,0.6577,False,False,0.5215217404369228,0.4542959639556007,3
bge-large,fix01_9a572f3e7321,high_ccs,How many times did Arizona turn the ball over in the NFC Championship?,seven,0.4386,True,False,0.5595030992787581,0.8195312295267996,3
bge-large,fix01_9a572f3e7321,low_ccs,How many times did Arizona turn the ball over in the NFC Championship?,seven,0.7045,False,True,0.6114648039238509,0.5717466540606307,3
bge-large,fix01_c2fd1c4cf2aa,high_ccs,Who suffered a broken arm in the NFC Championship Game?,Thomas Davis,0.5531,False,False,0.5393236021467535,0.8352314189624265,3
bge-large,fix01_c2fd1c4cf2aa,low_ccs,Who suffered a broken arm in the NFC Championship Game?,Thomas Davis,0.7597,False,False,0.6151244976947358,0.5894334791380839,3
bge-large,fix01_a95b5ed635d9,high_ccs,What did Luther call his stay a Wartburg Castle?,my Patmos,0.4762,True,False,0.5681106588055075,0.7217078320294887,3
bge-large,fix01_a95b5ed635d9,low_ccs,What did Luther call his stay a Wartburg Castle?,my Patmos,0.5458,False,False,0.5795266550795054,0.5903455113794802,3
bge-large,fix01_696f8c77560b,high_ccs,Where did Luther explain his idea of justification?,Smalcald Articles,0.8207,False,True,0.7485271363470787,0.7597986814806271,3
bge-large,fix01_696f8c77560b,low_ccs,Where did Luther explain his idea of justification?,Smalcald Articles,0.6827,False,True,0.7187395774730675,0.6135349623962808,3
bge-large,fix01_5c336aba1775,high_ccs,What effort was Luther not particularly in favor of?,writings in volumes,0.4894,True,False,0.6500860165378318,0.7222081338351344,3
bge-large,fix01_5c336aba1775,low_ccs,What effort was Luther not particularly in favor of?,writings in volumes,0.3487,True,False,0.6332201742993195,0.5684917502523301,3
